brand,make,year,price,km,cm3
Opel,Corsa,2008,3400,151000,1400
Renault,Clio,2010,3750,127857,1461
Škoda,Rapid,2015,7200,157000,1600
Opel,Corsa,2004,1850,178946,1200
Jeep,Commander,2007,14000,240000,2987
Mercedes,A 160,2001,2300,198000,1689
Renault,Megane,2014,7190,157233,1461
Mercedes,A 200,2016,14990,60000,2143
BMW,X5,2009,12990,261903,2993
Honda,Civic,2003,2550,177500,1396
Subaru,XV,2013,10600,190000,1998
Opel,Astra,2007,2750,180000,1910
Hyundai,Tucson,2005,4500,107000,1991
Opel,Vectra,1997,780,270000,1990
BMW,216,2015,12950,159807,1496
Mercedes,C 200,2004,3800,301300,2148
Mercedes,B 180,2009,6650,162000,1991
Citroen,C3,2004,2100,162000,1398
Fiat,Grande Punto,2008,2700,187739,1300
Renault,Clio,2005,1750,191327,1458
Yugo,55,1996,680,73000,1116
Fiat,Stilo,2003,1700,213000,1900
Peugeot,206,2002,1999,215865,2000
Renault,Megane,2009,4150,181000,1461
Opel,Astra,2006,2700,152427,1910
Lancia,Delta,2012,11500,77500,1956
VW,Passat,1998,650,306500,1600
Mercedes,ML 320,2008,12990,220000,2987
Mercedes,E 200,2008,7300,270000,2200
Mercedes,C 200,2001,2780,243000,1948
Opel,Zafira,2001,1800,250000,1800
Audi,A4,2016,21999,181209,1968
VW,Golf 2,1990,800,250000,1600
Audi,A4,2005,4200,250000,1960
Škoda,Yeti,2012,5999,187470,1390
VW,Passat,2004,3550,259000,1896
Ford,Fiesta,2002,800,180000,1250
Audi,A4,2014,11690,162094,1968
Audi,A6,2018,37899,15209,2986
VW,Polo,2009,2850,165000,1422
BMW,X3,2006,6450,208000,1989
Mercedes,A 190,2004,2800,180000,1898
Peugeot,307,2003,2100,238700,1598
Seat,Cordoba,2006,1750,226609,1390
Audi,A4,2007,4750,218000,1980
Fiat,Punto,2003,1850,233000,1248
Renault,Megane,2009,3350,229000,1461
Peugeot,206,2005,1650,220000,1400
Opel,Astra,2007,1650,187000,1386
Kia,Sportage,2012,9290,216600,1685
Renault,Clio,2007,2200,236389,1461
Renault,Clio,2015,6950,105089,1461
Renault,Megane,2007,3150,151000,1598
Peugeot,307,2002,1600,228000,1600
Renault,Kangoo,2003,1400,234000,1500
Mercedes,A 170,2001,1750,240000,1700
Ford,Transit,2016,16900,54500,1995
Suzuki,SX 4,2012,5950,82000,1586
Ford,Mondeo,2001,1300,335000,1800
Seat,Ibiza,2002,1300,265000,1198
Citroen,Xsara Picasso,2004,500,290000,2000
Fiat,Stilo,2005,1650,211880,1910
VW,Golf 5,2006,3600,97000,1390
Hyundai,Elantra,2004,1800,280,1
VW,Phaeton,2003,5000,136000,3189
Škoda,Fabia,2002,2290,198397,1390
Peugeot,206,2001,1550,156000,1100
Renault,Megane,2009,3950,173715,1461
Ford,Fusion,2005,2490,140000,1560
Fiat,Punto,2002,1299,136000,1242
Hyundai,i10,2016,4499,102088,998
Honda,Civic,2015,27900,52700,1996
Fiat,Grande Punto,2008,2950,179000,1242
VW,Touran,2006,4450,247178,1968
Mercedes,C klasa,2012,9500,220958,2143
Audi,A4,2015,13900,185009,1968
Opel,Astra,2006,2500,209560,1248
Škoda,Superb,2017,15950,98000,1597
VW,Touran,2004,2999,202176,1988
Peugeot,206,2003,450,120000,1868
VW,Golf 4,2001,1600,320000,1900
Ford,Galaxy,2004,2680,288000,1900
Alfa Romeo,156,2003,1999,255000,1910
Citroen,C5,2001,1500,250000,1997
Honda,Accord,2004,3490,213000,2204
VW,Golf 4,2004,2499,165000,1600
Alfa Romeo,159,2011,4150,148643,1956
Renault,Scenic,2009,4250,218000,1461
VW,Golf 4,2002,1250,234000,1390
Renault,Megane,2001,500,500000,1595
Ford,S_Max,2011,5999,212000,1997
Audi,A6,2009,8400,265378,2698
Mazda,5,2006,2800,191000,1997
Audi,A4,2006,6000,220,1968
Lancia,Ypsilon,2006,2590,181161,1248
Suzuki,Jimny,2002,5000,95732,1300
Audi,A4,2008,5300,202125,1998
VW,Touareg,2004,5000,210000,2461
Fiat,Grande Punto,2006,1999,314000,1368
Opel,Corsa,2005,2100,14000,1300
VW,T3,1980,1000,290100,1588
Ford,Focus,2004,1650,320000,1753
Seat,Ibiza,2004,2099,176244,1898
Fiat,Stilo,2002,1400,210000,1780
Škoda,Octavia,2003,1450,187000,1598
Opel,Corsa,2006,2700,121,1229
Peugeot,207,2008,3190,148649,1560
Škoda,Octavia,2012,5600,254297,1598
Toyota,Yaris,2010,4590,152494,1364
VW,Golf 6,2011,5990,254586,1598
Nissan,Qashqai,2016,13250,147084,1598
Nissan,Qashqai,2009,6290,170911,1598
Fiat,Punto,2004,1990,145097,1248
Smart,ForFour,2004,3199,168630,1499
Volvo,V50,2004,3590,181026,1998
Peugeot,307,2004,2790,184314,1997
VW,Passat,2015,17990,80056,1968
Ford,C Max,2005,2990,168326,1560
Lancia,Musa,2005,2990,133556,1248
VW,Sharan,2016,23999,126500,1968
Seat,Ibiza,2002,1990,184000,1390
Audi,A6,2012,13800,188500,2967
Peugeot,407,2008,3590,229144,1997
VW,Polo,2007,2990,133660,1422
Škoda,Fabia,2015,7800,149666,1422
Seat,Ibiza,2012,5590,127424,1199
Škoda,Octavia,2017,10790,187100,1598
BMW,Serija 1,2009,5499,170043,1995
Škoda,Superb,2011,10000,162609,1968
BMW,Serija 1,2008,4990,210494,1995
Ford,Focus,2014,6999,89712,998
Nissan,Qashqai,2008,7999,105574,1997
VW,Golf 5,2008,5299,199145,1390
VW,Passat,2015,15499,151310,1968
VW,Golf 5,2007,4390,186593,1896
Renault,Modus,2007,3190,153418,1461
Alfa Romeo,159,2006,3790,197169,1910
Škoda,Octavia,2012,5990,196241,1598
BMW,Serija 5,2011,11990,274442,2993
Kia,Ceed,2007,2499,293353,1582
VW,Polo,2005,3190,176143,1198
Chrysler,PT Cruiser,2005,2290,217990,2148
Mercedes,C klasa,2009,5790,295649,2148
Citroen,C3,2006,2690,148664,1124
Citroen,C3,2006,2690,81077,1124
Ford,Focus,2006,2500,206100,1560
Subaru,Outback,2015,11490,159768,1998
Škoda,Octavia,2015,10999,130363,1598
Opel,Insignia,2012,9499,79566,1956
Fiat,500,2012,5690,119524,1242
Peugeot,307,2005,3390,87200,1587
Škoda,Octavia,2015,10399,134081,1598
Audi,A6,2005,4990,368209,2967
Peugeot,206,2004,1990,185228,1398
VW,Golf 6,2011,6290,227143,1598
Mercedes,A 180,2013,11990,213600,1796
VW,Passat,2006,3990,258001,1968
Škoda,Fabia,2007,2690,200369,1198
VW,Golf 6,2011,4999,267068,1598
Škoda,Fabia,2016,8200,112298,1422
Opel,Zafira,2005,4290,101119,1998
Renault,Scenic,2005,2550,192000,1400
VW,Passat,2007,4190,265174,1968
VW,Passat,2012,9900,182000,1968
Peugeot,308,2012,6000,220869,1596
Opel,Agila,2001,1200,113160,973
Ford,Focus,2007,2499,137250,1388
Audi,A3,2012,7990,82245,1197
Opel,Astra,2005,2300,250063,1910
VW,New Beetle,2004,4000,143756,1896
Škoda,Fabia,2010,2700,228469,1422
BMW,Serija 5,2009,7290,232488,1995
Seat,Ibiza,2011,5190,120175,1199
BMW,Serija 3,2015,15200,164592,1995
Ford,Fiesta,2008,2550,176540,1249
Mercedes,300,1981,3500,200,3000
Ford,Focus,2017,31500,25870,2261
Mazda,3,2008,3390,188757,1560
Škoda,Octavia,2013,5990,256318,1598
BMW,Serija 1,2005,3900,95806,1596
BMW,X6,2015,37190,125000,2993
BMW,X5,2008,9990,278021,2993
Mercedes,M klasa,2004,4900,332540,2685
Opel,Zafira,2007,1950,172,1
VW,Passat,2014,11390,221333,1968
BMW,X5,2009,13490,197446,2993
Peugeot,307,2007,3500,220000,1600
Škoda,Superb,2012,7990,238403,1598
VW,Passat,2012,8190,238707,1968
Škoda,Fabia,2012,3990,102902,1198
Škoda,Octavia,2008,4200,239316,1896
Škoda,Octavia,2007,4400,224808,1896
Škoda,Octavia,2006,4490,188242,1968
Škoda,Fabia,2007,3790,103080,1422
VW,Passat,2016,12999,189000,1968
Suzuki,Grand Vitara,1999,3666,139000,1995
Renault,Laguna,2008,3850,187000,2
Škoda,Superb,2012,8390,218626,1598
Chrysler,PT Cruiser,2005,2100,235548,2148
Citroen,Xsara,2002,1399,268000,1360
Audi,A6,2009,8490,201731,2967
Audi,A6,2009,7990,232885,1968
Opel,Meriva,2008,4199,167135,1598
VW,Passat,2015,11200,165170,1598
Seat,Leon,2006,3000,250000,1998
VW,Golf 6,2013,7400,239900,1598
Ford,Focus,2004,1650,250000,1753
Škoda,Octavia,2009,5990,256828,1968
Opel,Campo,1993,1499,178900,2255
Ford,C Max,2003,2300,238427,1997
VW,Golf 3,1998,1199,276319,1390
Mercedes,B klasa,2007,4490,223063,1991
BMW,Serija 3,2009,5990,196212,1995
Škoda,Octavia,2014,8390,211593,1598
Mercedes,E 230,1987,1000,340000,2249
Toyota,Yaris,2009,3990,145485,998
Mercedes,M klasa,2007,9990,167000,2987
Volvo,V50,2007,2850,239299,1560
Ford,C Max,2018,16490,31660,1499
Peugeot,307,2004,2300,201500,1998
Mazda,323F,2001,600,219000,1998
Peugeot,5008,2015,9950,169175,1560
Renault,Scenic,2009,4350,171000,1397
Peugeot,206,2002,1650,210000,1100
Fiat,Stilo,2002,1700,155000,1600
Mazda,2,2005,1900,151000,1399
VW,Polo,2008,3300,143348,1390
Renault,Megane,2005,2350,104000,1600
Fiat,Palio,2002,1150,194000,1599
Fiat,Grande Punto,2006,2000,171932,1910
Mercedes,B 200,2013,11350,143000,1796
Opel,Astra,2006,2950,193500,1300
Renault,Megane,2012,5200,125000,1461
Hyundai,Santa Fe,2004,3790,195234,1998
Renault,Scenic,2017,10350,150000,1461
VW,Golf 5,2006,4000,216400,1968
VW,Golf 7,2014,9690,187915,1598
Renault,Megane,2003,1480,194000,1587
Opel,Corsa,2017,8650,90745,1248
Škoda,Octavia,2007,4150,218000,1900
Renault,Captur,2013,7700,208000,1461
Opel,Vectra,2000,1000,235000,2000
Mercedes,C 180,2000,2650,220000,1
Ford,Streetka,2003,2350,143103,1599
Škoda,Octavia,2015,9290,179248,1598
VW,Polo,2016,7300,99000,1000
Opel,Astra,2007,2999,265000,1598
Hyundai,i30,2014,7300,132000,1582
Alfa Romeo,Giulietta,2016,8750,161767,1956
Citroen,C2,2004,1600,149000,1360
Ford,Fiesta,2010,3990,151000,1560
Opel,Astra,2016,9950,155660,1598
Audi,A4,2007,5400,185207,1968
BMW,118,2009,4250,185000,1988
Renault,Megane,2008,3250,200000,1461
VW,Golf plus,2005,3900,202000,1896
Seat,Ibiza,2001,2250,168000,1398
Opel,Corsa,2005,2050,165000,1300
Fiat,500L,2015,7000,62000,1400
VW,Golf 6,2011,7650,162441,1598
Ford,C Max,2018,16490,21,1499
Ford,Focus,2004,2100,195000,1753
Fiat,Doblo,2001,1600,245000,1900
Škoda,Octavia,2013,6900,132096,1598
VW,Golf 5,2009,6690,232065,1968
VW,Passat,2011,15900,157000,1981
Chevrolet,Cruze,2009,4900,243000,1998
BMW,520,2001,4199,28700,1998
Renault,Modus,2004,3000,237300,1461
Renault,Megane,2005,2190,216000,1897
Citroen,Xantia,1999,330,200000,1798
Opel,Corsa,2004,2400,100000,1200
Ford,Galaxy,2004,2500,337689,1896
VW,Golf 5,2006,3490,169897,1390
Nissan,Navara,2007,8500,126991,2488
VW,Multivan,2018,48000,44250,1968
Chevrolet,Aveo,2007,2600,120000,1200
Opel,Zafira,2002,2000,337627,1950
MINI,Cooper,2008,8999,143226,1598
Škoda,Felicia,1999,550,245,1300
Audi,A3,2010,7290,220000,1400
Fiat,Punto,2002,1600,217000,1242
Hyundai,i30,2019,16990,10089,1353
Suzuki,SX 4,2007,4400,113053,1490
Renault,Megane,2004,1750,234000,1461
Renault,Clio,1997,850,230500,1200
Lada,Niva,2002,1700,130000,1700
Renault,Scenic,2004,1650,250000,1870
Lada,Niva,2002,1700,130000,1700
Fiat,Doblo,2012,5400,166679,1956
Škoda,Yeti,2015,13990,100900,1968
Fiat,Stilo,2002,1650,30000,1900
VW,Sharan,2006,5799,157390,1968
Opel,Astra,2014,6850,153991,1598
Renault,Megane,1996,100,168087,1400
Peugeot,206,2003,1850,267000,1360
Opel,Astra,2005,2700,204000,1686
Škoda,Superb,2004,3100,256000,1900
Opel,Astra,1998,780,241131,1700
BMW,318,2005,3300,280000,1995
VW,Bora,2005,2100,175000,1893
Opel,Astra,2002,1850,216062,1686
Škoda,Octavia,2016,15250,148900,1968
Škoda,Octavia,2008,4550,224385,1968
Honda,Civic,2003,99,180000,1700
Fiat,Grande Punto,2008,3000,142996,1242
VW,Golf plus,2005,2900,188717,1897
Smart,ForTwo,2010,3250,116372,999
Fiat,Punto,2002,999,280123,1910
Škoda,Octavia,2014,8990,183925,1598
Chevrolet,Aveo,2007,2600,120000,1200
VW,Golf 2,1992,900,188000,1595
Ford,B Max,2012,7499,130800,1598
VW,Touran,2016,19500,151660,1968
Opel,Corsa,1998,1100,185000,1400
Honda,Jazz,2005,99,180000,1339
Audi,Q7,2019,69000,19495,2967
Audi,Q5,2014,17990,130750,2967
Fiat,Grande Punto,2006,2300,205000,1242
Citroen,C3,2004,2300,158000,1398
Opel,Astra,2017,9950,163457,1598
MINI,Cooper,2007,4750,150212,1560
VW,Golf 4,2001,1700,182000,1600
BMW,X5,2012,16850,207824,2993
Opel,Insignia,2008,5000,297480,1956
Škoda,Fabia,2008,2750,255000,1422
Mitsubishi,Colt,2007,2000,162000,1332
VW,Golf 6,2011,4299,269250,1598
Volvo,XC 60,2012,11990,222068,2400
Opel,Corsa,2003,1000,190000,1753
Renault,Clio,2015,6660,137781,1461
VW,Golf 4,2002,2000,216000,1390
VW,Passat,2011,9200,106087,1968
Mercedes,B 180,2010,6250,182000,1991
MINI,Countryman,2011,7690,139320,16000
Peugeot,307,2006,2850,200000,1560
VW,Polo,2005,2750,153217,1398
Citroen,C3,2004,2300,158000,1398
Nissan,Qashqai,2016,14500,108000,1596
VW,Golf 6,2010,6200,160321,1598
BMW,320,2011,8900,1998,1998
Citroen,C3,2003,1750,198700,1379
Peugeot,207,2008,3300,125400,1560
Hyundai,Tucson,2005,3950,234000,1991
Renault,Twingo,2009,2250,142530,1149
BMW,316,2001,2100,260000,1895
Mercedes,A 170,2003,2190,180000,1689
Toyota,Corolla,2002,1990,150166,1600
Opel,Vectra,1998,1300,270000,2000
Nissan,Almera,2004,100,178000,1500
Dacia,Sandero,2011,3975,91483,1390
Mercedes,A 170,2004,1850,230000,1700
Ford,Fiesta,2017,7990,50000,1242
Seat,Altea,2007,3150,179000,1896
Dacia,Logan,2005,1600,107000,1390
BMW,525,2004,6600,256899,2497
Fiat,Sedici,2008,3000,188500,1910
Audi,A4,2004,3100,285000,1900
Audi,80,1994,1250,2222222,1936
Opel,Astra,2011,5750,211000,1686
Ford,Focus,2013,6490,194895,1560
Alfa Romeo,147,2007,3690,70908,1598
VW,Passat,2015,11790,195235,1968
Fiat,500X,2015,14100,121000,1956
Hyundai,ix35,2011,9250,135681,1591
VW,Caddy,2009,4300,242130,1896
VW,Polo,2001,1150,180000,1
Opel,Vectra,1997,700,314619,2000
Renault,Laguna,2015,10999,146029,1995
Fiat,Grande Punto,2011,3750,222085,1300
Peugeot,307,2007,2690,250200,1560
Opel,Corsa,2002,1350,224000,1689
Opel,Astra,2013,6799,153500,1700
Mercedes,190,1983,500,342280,201
Opel,Astra,2005,2900,229000,1910
Seat,Ibiza,1996,1200,280000,2000
Citroen,C5,2014,8590,185200,1997
Subaru,Justy,2001,999,176000,1298
Audi,A4,2002,3000,281250,1896
Mercedes,Vaneo,2002,1550,265000,1700
Opel,Omega,1996,650,320200,1995
VW,Passat,2001,2500,284000,1896
VW,Golf 5,2004,3700,206000,1900
Citroen,C4,2009,2850,214053,1600
Fiat,Punto,2001,900,162650,1900
Opel,Astra,2007,3050,211000,1700
Fiat,Grande Punto,2010,3890,169823,1251
Zastava,55,1989,420,111111,1100
Renault,Megane,2007,2799,105454,1461
Mitsubishi,Pajero Sport,2004,4500,224000,2488
Mercedes,E klasa,2014,18999,137206,2143
VW,Passat,2017,11450,161900,1560
Fiat,Doblo,2015,7890,162000,1248
Peugeot,3008,2017,17350,145196,1560
Peugeot,Partner,2004,1850,244300,1686
Renault,Megane,2004,2500,200000,1870
Alfa Romeo,159,2009,3000,207700,1890
VW,Golf 4,2002,2999,228358,1896
Toyota,Celica,1991,1500,280000,1587
Opel,Vectra,2004,3400,230000,1900
VW,Golf 4,2000,2650,280000,1900
VW,Passat,2015,17490,117500,1968
Seat,Alhambra,2015,14999,158135,1968
Audi,A4,2017,15990,143632,1968
Fiat,Doblo,2015,7890,154000,1248
Peugeot,206,2004,1500,236650,1398
Opel,Astra,1999,900,220000,1600
Renault,Clio,2006,1750,180000,1500
Škoda,Octavia,2015,14990,133560,1968
Fiat,Punto,2002,1250,203000,1242
Peugeot,206,2008,2950,159800,1360
Peugeot,309,1986,420,23456,1294
Mercedes,C 180,2003,3299,270000,1796
BMW,116,2009,4000,170000,1995
Škoda,Superb,2017,16990,159281,1968
Hyundai,Elantra,2002,600,10000,1599
Renault,Scenic,2009,5150,235000,1500
Ford,Focus,2017,9990,50000,999
Ford,Escort,1996,450,1700,1800
Citroen,C5,2002,1500,211423,1997
VW,Golf 2,1985,800,21000,1799
Renault,Laguna,2015,10999,146029,1995
Renault,Clio,2001,1550,170500,1150
VW,Passat,2002,2400,216200,1900
Fiat,Doblo,2001,2200,310000,1900
Nissan,Navara,2008,9999,255075,2488
Kia,Ceed,2007,2900,248000,1600
VW,Golf 4,2002,2099,300000,1984
Renault,Megane,2014,9800,168150,1461
Volvo,S60,2006,3390,213000,2401
Toyota,Avensis,2005,3299,151431,2231
Citroen,C3,2006,2250,268000,1400
Mitsubishi,Colt,2006,2300,166000,1300
VW,Golf 6,2009,5000,173000,1598
Škoda,Octavia,2007,3990,214000,1998
BMW,X3,2013,19999,92473,2993
Opel,Astra,2008,3899,224000,1910
Opel,Corsa,2010,4150,156500,1300
Opel,Corsa,2008,2950,200000,1248
Renault,Grand Scenic,2004,1700,260000,1
Renault,Clio,2014,5750,171000,1461
Ford,Escort,1995,350,47300,1753
Mercedes,C 220,2002,2700,200669,2148
Opel,Astra,2001,2450,220000,1700
Opel,Vectra,2003,2000,217000,1995
Renault,Kangoo,2010,2950,108000,1588
Opel,Zafira,2011,6490,90624,1598
Mercedes,R 350,2011,16990,231000,2987
Renault,Kadjar,2016,13950,149420,1461
Kia,Rio,2002,1100,202550,1500
Subaru,Justy,2004,2600,203000,1328
Renault,Scenic,2014,7490,170328,1461
Yugo,Koral,1990,280,100000,1150
Alfa Romeo,147,2007,3900,127500,1900
Citroen,C3,2010,3350,185000,1398
Citroen,C4 Picasso,2015,8790,167694,1997
Škoda,Octavia,1998,1599,190500,1595
VW,Golf plus,2008,4700,160225,1896
Mercedes,A 170,2003,1790,230911,1689
Citroen,C3,2011,3950,232000,1397
VW,Golf 7,2015,9990,169720,1598
Fiat,Stilo,2006,1969,270000,1368
Fiat,Panda,2003,1150,174000,1108
VW,Passat,2016,13990,162434,1968
Mazda,6,2016,14999,67676,2191
Kia,Sportage,2013,11100,115362,1600
Opel,Corsa,2006,3190,176000,1248
Ford,Focus,1999,999,260000,1796
Fiat,Punto,2009,2100,108850,1242
Renault,Megane,2000,900,265000,1890
Ford,Mondeo,2003,1800,200000,2000
VW,Passat,2005,3400,249000,1998
Citroen,C1,2007,2700,133500,998
BMW,X3,2006,6450,208000,1989
VW,Passat,2002,2550,274000,1900
VW,Tiguan,2016,27500,87350,1968
Fiat,Ulysse,2004,3250,2600,2000
VW,Golf 4,2001,2090,210000,1400
Peugeot,307,2006,2650,248500,1560
Audi,A5,2016,22800,190000,1968
Mercedes,180,2010,7500,121000,1991
Zastava,10,2008,1800,142000,1242
Fiat,Freemonte,2013,10490,186000,2000
Renault,Laguna,2001,900,300000,1987
Opel,Insignia,2010,7500,222000,1989
Mazda,CX_7,2010,7989,186500,2184
BMW,320,2001,2650,235700,1951
Citroen,C3 Picasso,2014,6050,172200,1560
Dacia,Logan,2009,2400,296574,1499
Yugo,Koral In,2007,550,75000,1116
BMW,320,2002,2300,320000,1995
Škoda,Fabia,2011,4650,268152,1598
Toyota,Yaris,2000,850,235456,1299
Lada,Niva,2008,2600,120000,1690
Renault,Laguna,2007,2500,201000,1870
Volvo,V50,2009,5200,100608,2000
Škoda,Superb,2016,19999,153691,1968
Audi,A3,2009,6660,210494,1896
Mitsubishi,L300,1988,3000,111123,2500
Ford,Focus,2000,1285,235000,1753
Opel,Corsa,2009,4200,104000,1229
Citroen,C8,2004,2300,260286,1997
Peugeot,206,2001,1200,170000,1360
Fiat,Scudo,2015,16999,70873,1997
Opel,Corsa,2002,1250,144000,989
Peugeot,206,2003,1800,244000,1360
Opel,Astra,2003,1050,280000,1686
Land Rover,Freelander,2004,4500,179471,1951
Škoda,Octavia,2016,11800,138928,1598
Škoda,Felicia,1998,550,196000,1289
Opel,Astra,2016,7900,106457,1598
VW,Passat,2008,6200,165000,1998
Fiat,Doblo,2002,2500,217000,1910
Ford,Fusion,2008,2650,185000,1590
BMW,320,2005,3800,242000,1995
Ford,Focus,2004,1700,262000,1753
Ford,Focus,2008,2600,187969,1560
Ford,Focus,2010,3290,170254,1560
Ford,Galaxy,2003,2350,250000,1896
Opel,Tigra,1997,850,3000000,1400
Ford,Focus,2002,1150,220000,1800
VW,Touran,2016,20500,133350,1968
Mercedes,A 160,2004,1700,215000,1598
Opel,Corsa,2016,6850,135000,1228
Citroen,C3 Pluriel,2003,1700,215000,1580
Seat,Leon,2001,1950,217210,1900
Citroen,C4,2009,3150,197000,1560
Ford,S_Max,2016,15690,145102,1997
Mercedes,B klasa,2011,7990,162085,1498
Peugeot,508,2012,8200,157000,1997
Škoda,Octavia,2000,1650,264000,1896
Nissan,Qashqai,2017,18000,27000,1197
Jaguar,S_Type,2003,7999,197623,4198
VW,Scirocco,2009,8990,65761,1390
Peugeot,206,2006,2790,147000,1587
Audi,A6,2014,12990,176148,1968
Renault,Super 5,1992,500,200150,1397
Chevrolet,Spark,2009,2350,130000,800
Peugeot,307,2003,2350,235052,19
Fiat,Punto,2001,700,340000,1910
VW,Golf 3,1993,250,250000,1896
Alfa Romeo,GT,2005,2600,244000,1900
BMW,318,2002,2950,266648,1990
Mercedes,A 170,2002,1800,216000,1689
Hyundai,i30,2010,4000,76000,1400
Citroen,AX,1992,100,180000,1360
Fiat,Croma,2005,2550,259000,1900
Kia,Ceed,2010,4500,20000,1600
Škoda,Octavia,2014,9900,132000,1598
Fiat,Punto,2006,1650,216000,1242
Citroen,Jumper,2007,3200,281200,2198
Peugeot,206,2006,2149,189555,1400
VW,Golf 7,2019,19500,1900,1600
Citroen,C3,2010,3500,131000,1398
VW,Tiguan,2009,8890,201000,1968
Opel,Astra,2005,2449,229000,1680
Peugeot,307,2003,2250,245000,1997
Škoda,Superb,2014,11999,230947,1968
Dacia,Sandero,2018,6990,61422,998
Audi,A4,2006,4990,216182,1968
BMW,318,2014,12199,163071,1995
Ford,Escort,1997,450,29120,1597
Renault,Modus,2005,2550,160381,1598
Mercedes,Vito,2014,16290,137355,2143
Peugeot,307,2007,3350,154000,1560
Škoda,Octavia,2017,11590,149225,1968
Opel,Kadett,1986,450,1,1600
Citroen,Xsara Picasso,2001,600,187000,1800
Mercedes,SL 350,1972,15000,200759,3500
Kia,Sportage,2007,4500,155581,1991
Lancia,Y,2000,11,135200,1242
Ford,Focus,2015,8490,152769,1499
Ford,Focus,2006,2150,250000,1560
Peugeot,308,2016,9999,129690,1997
Audi,A6,2005,6450,247000,1950
VW,Golf 6,2009,5950,203000,1398
Nissan,Qashqai,2016,13300,126704,1598
Opel,Astra,2006,2750,177819,1910
Ford,Mondeo,2016,9590,197952,1997
Fiat,Qubo,2011,3390,90123,1248
Kia,Sportage,2005,4999,190000,1995
Peugeot,106,2003,600,111287,1124
BMW,116,2007,5000,211450,1599
Opel,Zafira,2002,1650,200000,1995
Škoda,Rapid,2016,8990,80567,1422
Audi,A3,2006,5100,186500,1900
Audi,A6,2003,3500,287000,1781
Hyundai,Terracan,2005,1800,270000,2902
BMW,X3,2006,4900,203000,1995
VW,Passat,2008,8990,183453,1968
Škoda,Octavia,2014,8500,217776,1798
Alfa Romeo,146,2000,400,156000,1400
Opel,Zafira,2001,1700,274000,2000
Hyundai,Santa Fe,2003,2500,161629,2
Peugeot,407,2005,2890,227000,1550
VW,Caddy,2012,6650,69000,1991
Peugeot,208,2015,7450,93181,1398
VW,Passat,2012,15250,169000,1989
Ford,Focus,2012,5490,163589,1560
VW,Passat,2007,4800,280000,1900
Ford,Mondeo,2005,1600,310000,1984
Renault,Koleos,2008,4990,189686,1998
Škoda,Superb,2012,8250,217000,1989
Renault,Clio,1997,500,200000,1149
Peugeot,206,2007,1950,192371,1360
Audi,Q3,2012,13200,132400,1968
Hyundai,Santa Fe,2006,5150,220000,2149
Opel,Corsa,2005,1800,200000,1248
Hyundai,i40,2011,6999,226832,1685
Opel,Astra,2000,1600,298000,1698
Smart,ForTwo,2001,1750,166000,599
BMW,520,2008,8200,186000,1995
Škoda,Octavia,2016,11500,147920,1598
Citroen,C3 Picasso,2010,4350,202000,1598
Peugeot,306,1998,500,178000,1800
MINI,Cooper,2001,2600,244000,1598
Audi,A4,2016,15250,178000,1968
Renault,Clio,2016,6950,118338,1461
VW,Passat,2017,16450,158661,1968
Citroen,C4,2016,8450,149087,1560
VW,Passat,2004,2000,198600,1984
Peugeot,308,2014,6890,183771,1560
Peugeot,307,2002,1900,30001,1998
Mercedes,C klasa,2011,7490,418000,2143
Renault,R 25,1991,1100,191000,2200
BMW,320,2001,2250,250000,1995
Fiat,Punto,2004,1690,190000,1200
Hyundai,Accent,2000,550,99999,1490
Renault,Kadjar,2017,13250,138494,1461
Peugeot,406,1999,450,195000,1800
Mercedes,B 180,2007,4350,191000,1992
Opel,Meriva,2005,2350,238000,1700
Renault,Megane,2002,1500,25000,1900
Ford,Focus,2015,8590,154937,1499
Opel,Vectra,2005,2400,195000,1910
Opel,Antara,2007,6800,197000,2000
Seat,Toledo,2004,3500,199000,1968
VW,Passat,2016,13750,147729,1598
Renault,Scenic,2003,2200,162000,1900
Peugeot,308,2016,8650,143850,1560
BMW,X3,2005,6200,190000,2000
Ford,Focus,2005,2300,186354,1
Mitsubishi,Pajero,2003,3600,250000,1800
Nissan,Qashqai,2017,17450,145835,1598
VW,Polo,2001,2900,93000,1390
VW,Golf 2,1991,499,123456,1588
Fiat,500,2009,5500,168000,1188
